bbox_area,solidity,centroid-0,centroid-1,orientation,convex_area,area,filled_area,eccentricity,extent,major_axis_length,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,perimeter,perimeter_crofton,minor_axis_length,label
17600,0.7844089344045202,100.43342712436691,100.46640405177266,1.4903693022924398,11327,8885,8885,0.9375406923641832,0.5048295454545455,196.56417215017444,202.54382241875462,2401.141611886263,-169.9795023068793,-169.9795023068793,305.938533724712,591.144227664784,563.1213878021309,68.37988415237471,145
7138,0.8973645137342242,100.52761116856256,100.75511892450879,-0.8906130740094437,5388,4835,4835,0.6746973090002149,0.6773606052115438,93.97034868361027,99.48869282486326,452.52328041501926,122.84639263214515,122.84639263214515,400.04530794394964,308.2497833620557,294.92063682023064,69.35900072827036,120
6272,0.9036393713813069,100.74645308924485,100.99221967963386,0.10418453614197433,4836,4370,4370,0.8761795166132303,0.6967474489795918,110.87120590314575,113.6001760562016,184.85669003869737,-61.004205813508925,-61.004205813508925,761.8977276940237,294.0071426749364,281.4177667385437,53.43824833680271,004
6771,0.9277007145859605,100.28613502492071,100.6110104213865,-0.18456737345212607,4758,4414,4414,0.8704389642622379,0.651897799438783,109.38428082947955,112.78741064498288,200.30337673165405,102.21470461309708,102.21470461309708,728.7248779935492,296.492424049175,283.7739612287361,53.84729503903427,033
12376,0.8717489859222143,100.92938278363214,100.05939510058847,0.9589934792203729,8382,7307,7307,0.79945265834079,0.5904169360051713,131.0631753289829,136.60527076214885,847.2519806386125,-322.6103254238264,-322.6103254238264,613.7801507480983,395.1614716074871,377.3180840871181,78.7334628659991,140
2680,0.9417520969245107,100.18901533894112,100.57545769421078,0.10405684512309045,2146,2021,2021,0.8219976648383464,0.7541044776119403,68.76508088189762,69.28924880528002,98.00383112401424,-20.629478060767678,-20.629478060767678,293.3853518755687,189.88225099390854,182.7011793075216,39.1610850117742,080
8190,0.9217583163611677,100.8320751242865,100.8591419628061,0.10275535183170922,5892,5431,5431,0.8733860322994268,0.6631257631257631,121.09581619464652,126.39620247459969,224.74963056555822,-71.3335550488086,-71.3335550488086,909.1564817737714,326.14927829866735,311.8904221266495,58.97712351057535,194
4108,0.874769117103805,100.19890202702703,100.68412162162163,-0.2774896827587527,2707,2368,2368,0.8668827360355627,0.5764362220058422,81.62551410610659,80.4114419718985,126.97032220142441,82.44646169078699,82.44646169078699,392.93636703769863,218.40916292848976,209.74638771699418,40.691307115153755,065
8241,0.7890351608065322,100.06420274551215,100.4829989440338,1.3551164153396476,6001,4735,4735,0.9085378943795178,0.5745661934231283,128.7199389055727,125.7179382586272,996.4013477117205,-178.6959172800451,-178.6959172800451,219.91477980261124,370.3330444827409,353.7792591484762,53.779506955483896,166
4332,0.9344262295081968,100.86825554452169,100.2019198940748,0.12478747044140105,3233,3021,3021,0.6321117405024049,0.6973684210526315,71.96387543268578,76.94153624668537,196.3491654632951,-15.971653134009136,-15.971653134009136,321.6714881518436,227.1370849898476,218.0209766971253,55.76316966018972,037
5135,0.8757062146892656,100.38248847926268,100.07342549923194,1.2529278387911258,3717,3255,3255,0.7380914471695548,0.6338851022395326,82.130261193459,83.64807230295268,399.1512907237124,-68.18604769691429,-68.18604769691429,214.34986231745566,252.0071426749364,241.59926988186587,55.413343564099165,023
5146,0.8976377952755905,100.72690058479532,100.63713450292397,-1.5413576817950212,3810,3420,3420,0.748289201645155,0.6645938593082006,84.30053717580111,83.72574275573791,443.9458140111489,7.317227010020185,7.317227010020185,195.67453951643247,247.52186130069782,237.3469564937365,55.922670611413736,032
6240,0.952081526452732,100.43338647232977,100.15759508084719,-0.286534660239385,4612,4391,4391,0.815128596985329,0.7036858974358975,98.8025985769363,102.52804494381037,237.11795586519105,109.90296138438917,109.90296138438917,577.739983043306,270.69343417595167,259.3149851055835,57.23437373624994,197
15198,0.8095821937187588,100.65785181733457,100.75931966449208,1.4906270762612195,10603,8584,8584,0.8035471084615956,0.5648111593630741,154.93239705334986,150.65855435387664,1494.0403954364917,-77.32725091502935,-77.32725091502935,537.7702831765511,531.286363288515,506.37257388513285,92.22214051469331,112
6213,0.762239517951293,100.05072463768116,100.89690382081686,1.2299909719588655,3983,3036,3036,0.9399968669189115,0.4886528247223563,115.93679513958301,112.79184367674819,757.1543909406839,-233.83889223043278,-233.83889223043278,180.72008840770647,296.1076477383248,283.40917041149527,39.55567218916406,138
5494,0.9643574297188755,100.81572097865696,100.99661634565331,-0.527253035772768,3984,3842,3842,0.7838345556771006,0.6993083363669458,90.10867802310435,94.03190947758107,274.6197178585357,135.57506393213885,135.57506393213885,428.5370979835735,251.9655121145938,241.5598016357672,55.9547602836636,119
9600,0.8778325123152709,100.37542087542087,100.26112981668537,-0.2903037821164089,6090,5346,5346,0.8585036489650264,0.556875,119.31082112199985,132.9661611087573,287.6908834223544,179.84401188591193,179.84401188591193,835.9647456608737,356.2914139223983,340.46695861681826,61.18347839511745,054
12054,0.612199413489736,100.51542441080667,100.6616210001916,-0.1915231964043198,8525,5219,5219,0.893916655762692,0.43296830927492946,156.4705774078844,152.34500319997372,351.7414107465682,228.50100794989748,228.50100794989748,1485.8837915951199,571.1858582251266,544.1996670688593,70.13530953172067,008
8568,0.8319953291490293,100.1542105263158,100.04280701754386,0.05893228656166235,6851,5700,5700,0.8960696817928318,0.665266106442577,134.37186615381069,126.4792473095883,225.52202720837178,-53.27550397045252,-53.27550397045252,1125.3441138504154,391.36248173426384,373.71641584127303,59.64947479469521,103
11016,0.9299892703862661,100.49740409576002,100.74805307182002,-0.26245320138619643,7456,6934,6934,0.8618802510229271,0.629448075526507,134.32719341437874,142.67795905464865,346.4027759902607,209.9055429830842,209.9055429830842,1071.3460417181598,369.26197667087547,352.7638231889511,68.11891215184527,186
3060,0.9383333333333334,100.50222024866785,100.60301953818828,0.2084902861356758,2400,2252,2252,0.7914050284430527,0.7359477124183007,69.4722543449637,72.61542535852834,120.81398732999124,-38.25843024081222,-38.25843024081222,293.55550128719204,193.4386001800126,186.07280975723907,42.46784305923253,066
9737,0.8690119760479041,100.90590008613265,100.82881136950904,-0.9231607407065974,5344,4644,4644,0.8771081755967868,0.476943617130533,118.17201049722475,119.41942890501528,628.3976970367695,323.06369712134466,323.06369712134466,445.7273639831265,322.19090885900994,308.1376525768741,56.75717497693257,162
5600,0.8962121212121212,100.78219216680755,100.73879966187658,-1.4732895481673545,3960,3549,3549,0.609471109114734,0.63375,77.56744627345095,80.75270893288967,374.7204472489603,13.533927264403829,13.533927264403829,237.68459694137562,265.6639969244288,254.54677959628305,61.49611358175958,053
8856,0.8875489900512511,100.01052989130434,100.28685461956522,-0.03159734097906606,6634,5888,5888,0.7934512102161848,0.6648599819331527,117.2296971835272,123.4908903522847,318.7157782859296,17.074861580572772,17.074861580572772,858.3854190126933,417.747258045114,398.7307523316954,71.34996324481521,196
5940,0.9469124833407374,100.96809758386114,100.06098991320667,0.0016293096255683719,4502,4263,4263,0.7313708875471719,0.7176767676767677,90.39212935444775,91.2414379544733,237.51211415026185,-0.44506090269669124,-0.44506090269669124,510.67034043429646,263.0365799264593,252.0558320849775,61.64561804477038,173
9288,0.7886986301369863,100.65327833260964,100.77659574468085,-1.3360834954180008,5840,4606,4606,0.7341583853644743,0.4959086993970715,103.9196933207434,116.24543001770004,655.2803119889874,82.28544867471656,82.28544867471656,330.83875065071163,357.84776310850236,341.9424701685987,70.55921160527393,164
9546,0.7248261263985485,100.93971631205673,100.99561952440551,-1.4827490692163212,6614,4794,4794,0.7350207859479224,0.5021998742928976,109.3044274922436,111.22050170719426,743.5967684626643,35.33651772162022,35.33651772162022,346.4179345044191,373.1614716074871,356.46077620981066,74.11327396672067,067
7979,0.7356746765249538,100.91105527638192,100.30326633165829,0.43001280384242896,5410,3980,3980,0.3814583723199924,0.4988093746083469,84.34207606193864,101.71037311896953,391.14848179338907,-24.51441112598163,-24.51441112598163,433.35590793161765,392.81832585697947,375.09664261803897,77.9646358367835,178
9888,0.5400403768506057,100.69439252336448,100.93426791277258,-0.751455172145572,5944,3210,3210,0.7753632027850015,0.3246359223300971,115.05286125774516,117.41379816699569,561.7648381712133,248.11541532011523,248.11541532011523,595.5038003319067,433.5462479183374,413.7091339651627,72.65767222018584,110
8178,0.8457844183564568,100.86687697160883,100.9602523659306,-1.0540478665507889,5622,4755,4755,0.7223944279134116,0.5814380044020543,100.71657827433141,94.33981132056604,553.2318586113903,142.11549111511374,142.11549111511374,383.89710475773444,355.1198410471445,339.35623788227866,69.64362335933183,155
6240,0.9392421602787456,100.53280779040111,100.52817064688152,0.1341780798061597,4592,4313,4313,0.8215897963552405,0.6911858974358974,98.99030026817056,104.47966309287182,206.43608329849386,-54.806460434376646,-54.806460434376646,605.044193762499,279.1787155501902,267.359536289587,56.432303566249345,167
9856,0.9083161915956509,100.34131349077968,100.14024587512132,0.09681582665490276,6806,6182,6182,0.9096816464084352,0.6272321428571429,141.41097150692923,155.8589105569521,225.23154429412324,-99.50713057319527,-99.50713057319527,1240.1523501349818,377.1787155501902,360.26936228850195,58.72886384336183,195
7360,0.870436920749007,100.63428943937419,100.0147761842677,1.3950915286579921,5287,4602,4602,0.61701490704145,0.6252717391304348,92.25911275500422,98.2700361249552,525.79552264656,-34.857641963955366,-34.857641963955366,335.64222275672904,308.048773235279,294.73006727020163,72.60344372074951,107
7772,0.937197200789521,100.48516178441508,100.07715872104154,-0.28996093400753514,5573,5223,5223,0.8535999708196775,0.6720277920741122,114.02869880154336,120.33287165193059,268.9339278260426,162.2313843000422,162.2313843000422,764.2539919659757,313.6639969244288,300.053633146772,59.40086334641271,051
6800,0.9294969512195121,100.5459204592046,100.97457974579746,0.2706805443409796,5248,4878,4878,0.8326355837580955,0.7173529411764706,107.36048566596415,106.53168542738823,256.66479046504287,-128.68013409941398,-128.68013409941398,684.6845456779702,295.7228714274745,283.04437959425445,59.458519119269326,193
7776,0.9135952712100139,100.53986679352997,100.37602283539486,-0.23048065121671116,5752,5255,5255,0.7944377468397688,0.6757973251028807,108.77133167543916,110.42191811411355,297.1153147245022,103.79405837945097,103.79405837945097,715.0948426083266,353.8061325481598,337.55540375935607,66.06178867451946,042
16224,0.8769414575866189,100.79322993083211,100.19765248375603,-0.2532620077447469,10881,9542,9542,0.9018118797253297,0.5881410256410257,174.37382583194167,173.3666634621547,451.9005687922486,374.89719468136144,374.89719468136144,1803.3587342961143,464.8599564173221,443.3963911898711,75.35195892706093,177
3000,0.9329241560718983,100.73919172932331,100.18374060150376,-0.05732167918131684,2281,2128,2128,0.8723273174343787,0.7093333333333334,75.73785947345867,75.66372975210778,86.59640856429134,15.603864645754454,15.603864645754454,357.6185391963226,201.09545442950497,193.3319627778451,37.02993122527303,011
7070,0.6973636691946551,100.30165717244951,100.58493008803728,-0.3351242637947177,5538,3862,3862,0.5858985011767466,0.5462517680339463,92.75775892719172,103.58088626768937,373.1200525456042,57.33413867233642,57.33413867233642,517.7829024842299,438.6761902332486,418.57262424947777,75.16944485149754,146
4335,0.8409846972721224,100.85007911392405,100.46835443037975,-0.016206150129674024,3006,2528,2528,0.7979420405479976,0.5831603229527105,80.10387650626454,87.32124598286491,145.76007450729045,4.137457939432786,4.137457939432786,400.972381322855,269.86500705120545,258.5295869421861,48.281344864776145,099
6372,0.8956361117524821,100.74013921113689,100.8584686774942,0.13615215305211362,4331,3879,3879,0.895645385696808,0.6087570621468926,108.48811664135752,119.36498649101419,156.38806375456153,-79.3524971453762,-79.3524971453762,724.7331942059362,295.86500705120545,283.1791326153676,48.252136480980504,085
6630,0.8111757374324886,100.06760563380281,100.73213828425096,-0.14584491720314066,4814,3905,3905,0.8067725457418319,0.5889894419306184,99.97033452775284,103.58571330062848,226.65603499240106,58.45743521307105,58.45743521307105,616.0425485563832,369.7056274847714,353.18443053510777,59.06868503013874,016
10296,0.8926209997355197,100.58918518518519,100.82977777777778,0.20912973609994082,7562,6750,6750,0.8423483003563801,0.6555944055944056,131.586370442733,139.08630414242805,347.4162095802469,-155.94221833744857,-155.94221833744857,1049.0897497064468,397.3624817342638,379.40477253508413,70.9163060395488,188
11990,0.9320064550833782,100.41463696179153,100.96617799838393,0.5940048232469263,9295,8663,8663,0.512810998140788,0.7225187656380317,115.12031856907163,125.31959144523253,678.7040390342293,-101.02810673321079,-101.02810673321079,760.061482631103,394.9188309203678,377.08804629099046,98.83096983841035,095
14803,0.8212574006202424,100.1101956745623,100.29534271655795,1.2678884118525524,10641,8739,8739,0.5801526605940438,0.5903533067621428,128.4991903145504,139.11865439257238,1001.0951734121255,-98.89582160017767,-98.89582160017767,715.5616067702712,595.4873734152916,567.2389481691471,104.66358761012977,127
6318,0.7508574228319451,100.58988580750407,100.40326264274061,0.7863584220184343,4082,3065,3065,0.8330425907055959,0.4851218740107629,99.94142891376752,102.17631819555841,408.0755521610352,-216.60812435299331,-216.60812435299331,407.2435518629798,301.76450198781714,288.7722045341642,55.288483891843086,163
5330,0.8717570754716981,100.97565099763274,100.23841731484613,-0.5760950040962475,3392,2957,3026,0.8439757732881398,0.5547842401500938,88.48122653410503,86.68333173107735,244.20524714001803,159.21908486754543,159.21908486754543,385.87901483660113,277.32085117392114,262.91665335142864,47.45967491087876,028
7770,0.9379949777863628,100.86552718286656,100.35234761120263,-0.4232717003177638,5177,4856,4856,0.8112405035286216,0.624967824967825,103.9738825960415,109.7679370308106,306.0202086567611,166.52387088341945,166.52387088341945,600.6411015754554,295.7056274847714,283.0280313114373,60.79484107734835,102
8118,0.49354227656276906,100.12247034193999,100.07013258897418,-1.2213384594140693,5807,2866,2866,0.8538311928221658,0.3530426213353043,125.08658777700369,111.50336317797773,894.3394638344786,229.3445975361934,229.3445975361934,348.56455439985314,486.8010819142764,464.19788253826266,65.11382226574676,050
5406,0.7337862878319951,100.32996632996633,100.43013468013469,0.4139384152877913,3238,2376,2376,0.9490543251716285,0.43951165371809103,110.28169904036628,109.9317970379817,186.2400683320296,-252.12153805167262,-252.12153805167262,649.3658696958361,293.0782104868019,280.53708380013177,34.75114192679038,133
6804,0.8981729055258467,100.43785661126272,100.07194244604317,0.9127163657097508,4488,4031,4031,0.8086382382046388,0.592445620223398,96.23004755351168,95.2102935611481,437.20296122318206,-183.12404405426312,-183.12404405426312,341.87352594421276,276.492424049175,264.81277224936565,56.61273480876186,034
6566,0.8308319039451115,100.22787096774194,100.07767741935484,-0.019064397093113594,4664,3875,3875,0.8225195043455784,0.5901614377094121,96.43710287012603,98.6154146165801,188.15732105723202,7.495119783558843,7.495119783558843,581.1142683704479,321.4213562373095,307.40807094239244,54.84733923226915,131
3337,0.9234567901234568,100.52762923351159,100.57843137254902,0.11570709999706831,2430,2244,2244,0.7691207522622688,0.6724602936769554,67.82266004284352,73.24616030891995,119.69482891195698,-19.50273496207747,-19.50273496207747,285.22784625112405,203.3380951166243,195.4581194719098,43.34569860230856,040
9409,0.7526315789473684,100.56883741258741,100.99300699300699,0.8057793004847178,6080,4576,4576,0.8493142396063045,0.48634286321606973,123.17586880112097,126.73200069437868,620.1961923565942,-341.725350261627,-341.725350261627,592.3217474246145,390.0904037956216,372.51041033171896,65.02301424563747,010
6106,0.94515065913371,100.52926525529266,100.83412204234122,0.22778224659320104,4248,4015,4015,0.5719967657164715,0.6575499508679987,80.41046976615931,86.57944328765345,278.638985125828,-29.08604997759024,-29.08604997759024,397.37292934807044,259.27922061357856,248.4936320852311,65.95716021455104,142
6832,0.916350531107739,100.36389981370317,100.7511902297661,0.04553538037425036,5272,4831,4831,0.8524800042052135,0.7071135831381733,112.08190838684853,112.44554237496477,215.74558697085052,-25.94585128877504,-25.94585128877504,783.9648652716853,304.5929291125633,291.4537215954987,58.591919649749215,128
3942,0.9517559418233416,100.06708907938875,100.02646291464778,-1.3146640101459866,2819,2683,2683,0.768293566321015,0.6806189751395231,74.24653102939304,74.33034373659252,331.48159565153196,49.84113429915633,49.84113429915633,154.2168930174096,206.06601717798213,198.04435175822977,47.52502970861189,161
9594,0.8748734268768986,100.74603174603175,100.17096560846561,0.2305531848600529,6913,6048,6048,0.7516658326774638,0.6303939962476548,110.68645289448119,117.83462988442744,355.678112030563,-96.24745422860512,-96.24745422860512,743.1263070042835,362.0904037956216,345.9647457606004,73.00260166730594,143
9504,0.6296863045141545,100.0674362089915,100.67253948967193,-0.786424331678312,2614,1646,1646,0.9886526411048484,0.1731902356902357,147.68315129257266,129.5569372901351,698.319865604455,666.1905539996068,666.1905539996068,695.5853673030388,332.71782079359116,318.11779090491325,22.184917191979654,105
9720,0.8004166666666667,100.57070969980913,100.57452715599514,0.29567945537610296,7200,5763,5763,0.8784188434138528,0.5929012345679012,134.44816147049562,142.80406156688963,332.0358737786743,-242.9964220343451,-242.9964220343451,1055.7504660415284,462.6173157302028,441.2702344958064,64.25164055747356,020
6290,0.863160582078121,100.92783200236616,100.74859509021,-0.8625146490633094,3917,3381,3381,0.8459469306172261,0.5375198728139905,94.67531145580944,100.40418317978589,390.5555474198989,198.07226938716013,198.07226938716013,328.96787666624573,285.4213562373095,273.2779307795257,50.48722795048062,135
4158,0.9455461126849228,100.57623169107856,100.95639147802929,0.4930547063401097,3177,3004,3004,0.35321239872787163,0.7224627224627225,65.11180317617335,70.00714249274856,239.32000242464116,-13.783117959897199,-13.783117959897199,257.56575996762416,219.37972567696687,210.66653890150477,60.91490199797998,149
5632,0.9221267454350162,100.7306348281887,100.11386138613861,-0.4109457889027014,3724,3434,3434,0.8559944072124134,0.6097301136363636,94.09654254121725,95.01578816175763,212.61225398893998,148.49379097781656,148.49379097781656,488.6778792126019,252.69343417595164,242.24991502415014,48.64650874434427,168
3397,0.8652546191978369,100.13125,100.44739583333333,1.4954762062791873,2219,1920,1920,0.8732324497369162,0.5652045922873123,73.62377380085336,79.1580697086532,337.3159828016493,-19.383987630208306,-19.383987630208306,81.91089843749997,211.09545442950497,202.81255726753028,35.87715193750985,172
7665,0.9286855773072313,100.58120025812002,100.24607442460744,0.4529267322201268,5006,4649,4649,0.8688946328410627,0.6065231572080887,111.2166645099108,117.18361660232202,301.184876502097,-229.65306666051043,-229.65306666051043,661.3064308243838,302.3919189857867,289.36703314753265,55.05192505729153,116
10668,0.7237664583056257,100.76185226019845,100.33737596471886,-0.5254269882147494,7519,5442,5442,0.8353722134836877,0.5101237345331834,126.10221537724946,137.48090776540573,474.7880517693453,300.95328201942783,300.95328201942783,819.3707020450606,439.88939366884495,419.722813230116,69.3164579157092,013
3408,0.9510004083299306,100.97423787033061,100.65349935594676,0.4363574378039485,2449,2329,2329,0.818463087951577,0.6833920187793427,72.79622469527786,77.87810988975015,148.96838728220226,-84.98420350423223,-84.98420350423223,291.5742611731301,200.75230867899737,193.00664020670294,41.82573424818669,081
9558,0.7034213791880872,100.22379032258064,100.8359375,-0.5120842884594824,5641,3968,3969,0.9195501331379506,0.4151496128897259,131.73881597350476,124.65151423067431,387.71930325415815,391.7687279485889,391.7687279485889,864.4821759560357,380.3330444827409,360.5783365768269,51.76975983392378,046
6930,0.9183019623548258,100.48844308765808,100.74465765372874,-0.257097399540554,4994,4586,4586,0.8689280711197377,0.6617604617604618,110.57764124657291,116.37869220780924,224.51155562854694,141.89621307116315,141.89621307116315,726.9066479467174,302.936074863071,289.88292526870384,54.72911942968245,139
10974,0.6870568608369247,100.43302306758397,100.95690004046945,-1.144407976457704,7193,4942,4942,0.6592114983667569,0.4503371605613268,109.36140727299382,120.22063050907694,691.9315701555282,122.31682842707482,122.31682842707482,478.2268981455626,399.1614716074871,381.11032188299225,82.23513903489085,157
11346,0.8336448598130841,100.23673393124066,100.90022421524664,-1.1067486205374915,6420,5352,5352,0.8598680932113403,0.47170809095716554,124.69070698019209,129.80754985747168,827.8106725954673,287.5625157101493,287.5625157101493,397.18554897405056,363.26197667087547,347.07546649514,63.656634673002934,044
4290,0.8740036787247087,100.65205191160996,100.33532094002105,-0.18191104458670096,3262,2851,2851,0.7088482842282452,0.6645687645687646,75.64521916521814,82.63776376451628,183.8181105511539,31.973118774990976,31.973118774990976,351.75616818530943,258.5929291125633,247.84298694294677,53.35718580687635,083
6699,0.8548151242949655,100.0975073313783,100.93132942326491,-1.3874758366067148,4787,4092,4092,0.6609054810521148,0.6108374384236454,88.23229618918523,93.64827814754524,479.49601748972094,38.093499618739536,38.093499618739536,281.09435351289824,303.1787155501902,290.11296306483143,66.21561632444264,184
2627,0.8472622478386167,100.0765306122449,100.90561224489795,1.1953901717389603,1388,1176,1176,0.9586209798754569,0.447658926532166,78.49331044483108,74.63243262818116,337.50384605372756,-120.70960450506735,-120.70960450506735,78.77985735110373,180.61017305526642,173.91069820621937,22.34590499148944,132
8550,0.8547627061595422,100.36109470368183,100.70880094506792,-0.8654678705316745,5942,5079,5079,0.7278098580109984,0.5940350877192982,104.31732760570628,106.04244433244644,528.7198890722101,177.83046681103653,177.83046681103653,471.27264270790454,330.63455967290594,316.1427355147789,71.53863061091947,079
1736,0.8930817610062893,100.8810641627543,100.13380281690141,0.0015669045917308668,1431,1278,1278,0.9200753236352838,0.7361751152073732,66.13010818273789,62.39390995922599,41.94532059335668,-0.36254931781613636,-0.36254931781613636,273.32388243563275,160.81118318204307,155.14007877687797,25.905907438327947,024
3315,0.9163071613459879,100.01883239171374,100.96468926553672,-0.04634919804384047,2318,2124,2124,0.6604733996923258,0.6407239819004525,62.123078570511865,66.30987860040162,136.21108836860415,4.869862321384837,4.869862321384837,240.97892971013718,191.92388155425118,184.63676645155735,46.64507903500508,154
5490,0.9021822849807446,100.11070005691519,100.32697780307342,0.20658959346764363,3895,3514,3514,0.8192668146913775,0.6400728597449908,91.72041207477045,91.59148432032315,187.72945432676968,-70.85054229783853,-70.85054229783853,510.94079046040406,256.2081528017131,245.58207722776893,52.593630084156416,026
6633,0.6786285714285715,100.1502189289323,100.87638935668575,-0.21981923160465738,4375,2969,2969,0.709645076008768,0.44761043268505957,88.88451180430646,103.16006979447037,256.93689285749537,52.91743673057663,52.91743673057663,481.9552045664184,327.1787155501902,312.86638984007595,62.62441313172305,075
7560,0.9015444015444015,100.87580299785867,100.6435879133952,0.4539811499515581,4662,4203,4203,0.8983486231786971,0.555952380952381,112.35274591799738,119.88327656516567,274.69571608238533,-250.941221244538,-250.941221244538,666.4932593777971,310.492424049175,297.0467935142953,49.35467649624342,100
10700,0.7556474705695195,100.13978947368422,100.80126315789474,-0.7708912445237082,6286,4750,4750,0.9098875449346139,0.4439252336448598,135.03293202338648,128.5496013218244,654.190819457064,471.543797628809,471.543797628809,681.5610904819947,421.10259710444143,401.9118132313838,56.019084499770464,074
990,0.9571428571428572,100.55902306648575,100.5685210312076,-0.8804181798076156,770,737,737,0.5966129020319654,0.7444444444444445,34.33459903993858,36.05551275463989,63.04313390491726,12.876839436713063,12.876839436713063,58.089121433660615,103.25483399593904,100.57323808286044,27.554516765566664,165
10082,0.8452955367913149,100.34801997859437,100.67338565822334,-1.5494206021274264,6632,5606,5606,0.8058370678610677,0.5560404681610791,120.10689071293666,142.12670403551894,901.3365981341797,12.511197898536128,12.511197898536128,316.3938660402716,396.2914139223983,378.38933657555907,71.11977383303402,152
